id;year;month;municipality_code_ibge;municipality_name;dengue_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
2265;2020;10;1501402;Belém;6;528989;266.0;83.3;27.4
2266;2020;10;2111300;São Luís;41;406974;0.8;77.9;28.1
2267;2020;10;2211001;Teresina;67;355470;1.1;80.4;26.5
2268;2020;10;2304400;Fortaleza;402;1034611;15.9;72.6;27.9
2269;2020;10;2408102;Natal;47;337029;322.7;79.4;28.1
2270;2020;10;2504009;Campina Grande;12;183901;2.7;69.5;25.0
2271;2020;10;2507507;João Pessoa;200;377756;34.7;75.7;27.6
2272;2020;10;2611606;Recife;136;644213;109.0;81.4;24.1
2273;2020;10;2704302;Maceió;61;403096;3.7;73.2;27.2
2274;2020;10;2800308;Aracaju;53;267071;15.0;63.2;26.9
2275;2020;10;2905701;Camaçari;23;177233;26.6;74.3;26.3
2276;2020;10;2910800;Feira de Santana;134;288378;25.3;79.6;25.4
2277;2020;10;2927408;Salvador;63;1212383;67.0;85.6;25.1
2278;2020;10;3106200;Belo Horizonte;208;1027170;123.0;63.5;23.5
2279;2020;10;3136702;Juiz de Fora;9;267747;89.9;80.5;20.4
2280;2020;10;3143302;Montes Claros;5;180227;168.8;59.2;26.3
2281;2020;10;3170206;Uberlândia;122;336870;460.4;73.8;23.3
2282;2020;10;3304557;Rio de Janeiro;63;2920214;90.6;74.2;26.7
2283;2020;10;3304904;São Gonçalo;2;413779;0.0;58.8;29.0
2284;2020;10;3518800;Guarulhos;14;515164;158.8;73.7;21.9
2285;2020;10;3552205;Sorocaba;68;307419;5.4;77.0;18.7
2286;2020;10;4106902;Curitiba;6;789846;79.7;77.5;19.4
2287;2020;10;4113700;Londrina;1369;247287;50.6;57.6;25.2
2288;2020;10;4115200;Maringá;452;180117;171.7;54.2;25.8
2289;2020;10;4205407;Florianópolis;3;285000;69.1;78.8;24.8
2290;2020;10;4305108;Caxias do Sul;0;220438;68.5;74.2;17.7
2291;2020;10;4314902;Porto Alegre;2;687679;102.1;76.8;19.5
2292;2020;10;5002704;Campo Grande;561;392791;153.8;60.1;21.4
2293;2020;10;5103403;Cuiabá;49;279657;165.4;54.4;30.7
2294;2020;10;5208707;Goiânia;430;655531;122.0;53.7;27.3
2295;2020;10;5300108;Brasília;1874;1172689;147.2;58.7;23.9
2296;2020;11;1100205;Porto Velho;15;203556;406.8;87.2;25.6
2297;2020;11;1302603;Manaus;56;738012;469.6;78.7;28.0
2298;2020;11;1501402;Belém;29;528989;502.1;85.5;27.2
2299;2020;11;2111300;São Luís;31;406974;35.0;83.2;28.1
2300;2020;11;2211001;Teresina;56;355470;101.5;80.4;26.5
2301;2020;11;2304400;Fortaleza;368;1034611;16.1;74.8;28.3
2302;2020;11;2408102;Natal;41;337029;322.7;79.4;28.1
2303;2020;11;2504009;Campina Grande;14;183901;25.3;72.2;25.0
2304;2020;11;2507507;João Pessoa;129;377756;29.2;74.6;28.1
2305;2020;11;2611606;Recife;71;644213;109.0;81.4;24.1
2306;2020;11;2704302;Maceió;45;403096;7.5;73.2;27.2
2307;2020;11;2800308;Aracaju;42;267071;23.0;63.2;27.3
2308;2020;11;2905701;Camaçari;10;177233;26.6;74.3;26.3
2309;2020;11;2910800;Feira de Santana;92;288378;25.3;79.6;25.4
2310;2020;11;2927408;Salvador;49;1212383;153.5;85.6;25.1
2311;2020;11;3106200;Belo Horizonte;272;1027170;160.6;63.5;23.5
2312;2020;11;3136702;Juiz de Fora;10;267747;89.9;80.5;20.4
2313;2020;11;3143302;Montes Claros;2;180227;168.8;59.2;26.3
2314;2020;11;3170206;Uberlândia;106;336870;460.4;73.8;23.3
2315;2020;11;3304557;Rio de Janeiro;57;2920214;90.6;74.2;26.7
2316;2020;11;3304904;São Gonçalo;1;413779;22.4;69.6;28.7
2317;2020;11;3518800;Guarulhos;5;515164;158.8;73.7;21.9
2318;2020;11;3552205;Sorocaba;59;307419;5.4;72.2;23.7
2319;2020;11;4106902;Curitiba;8;789846;79.7;77.5;18.7
2320;2020;11;4113700;Londrina;897;247287;86.1;56.9;25.0
2321;2020;11;4115200;Maringá;362;180117;64.8;50.4;25.5
2322;2020;11;4205407;Florianópolis;6;285000;69.1;78.8;24.8
2323;2020;11;4305108;Caxias do Sul;0;220438;52.0;72.1;18.7
2324;2020;11;4314902;Porto Alegre;1;687679;51.0;71.6;22.0
2325;2020;11;5002704;Campo Grande;725;392791;153.8;60.1;21.4
2326;2020;11;5103403;Cuiabá;24;279657;95.1;58.1;29.6
2327;2020;11;5208707;Goiânia;500;655531;160.7;58.7;26.0
2328;2020;11;5300108;Brasília;1685;1172689;196.8;72.1;21.9
2329;2020;12;1100205;Porto Velho;25;203556;406.8;87.2;25.6
2330;2020;12;1302603;Manaus;61;738012;391.9;79.9;27.5
2331;2020;12;1501402;Belém;12;528989;213.6;84.6;27.3
2332;2020;12;2111300;São Luís;40;406974;46.9;81.7;28.0
2333;2020;12;2211001;Teresina;57;355470;35.1;80.4;26.5
2334;2020;12;2304400;Fortaleza;337;1034611;16.1;74.8;28.3
2335;2020;12;2408102;Natal;39;337029;322.7;79.4;28.1
2336;2020;12;2504009;Campina Grande;9;183901;27.7;71.4;25.0
2337;2020;12;2507507;João Pessoa;104;377756;16.8;73.4;28.3
2338;2020;12;2611606;Recife;73;644213;109.0;81.4;24.1
2339;2020;12;2704302;Maceió;48;403096;32.3;73.2;27.2
2340;2020;12;2800308;Aracaju;42;267071;2.0;63.2;27.4
2341;2020;12;2905701;Camaçari;14;177233;26.6;74.3;26.3
2342;2020;12;2910800;Feira de Santana;119;288378;25.3;79.6;25.4
2343;2020;12;2927408;Salvador;38;1212383;31.9;85.6;25.1
2344;2020;12;3106200;Belo Horizonte;241;1027170;278.1;67.7;23.7
2345;2020;12;3136702;Juiz de Fora;4;267747;362.8;86.8;21.9
2346;2020;12;3143302;Montes Claros;2;180227;92.4;69.5;24.8
2347;2020;12;3170206;Uberlândia;116;336870;460.4;73.8;23.3
2348;2020;12;3304557;Rio de Janeiro;45;2920214;90.6;74.2;26.7
2349;2020;12;3304904;São Gonçalo;2;413779;12.7;66.8;29.0
2350;2020;12;3518800;Guarulhos;17;515164;158.8;73.7;21.9
2351;2020;12;3552205;Sorocaba;71;307419;5.4;79.8;24.5
2352;2020;12;4106902;Curitiba;5;789846;79.7;77.5;21.0
2353;2020;12;4113700;Londrina;1064;247287;153.2;73.4;24.8
2354;2020;12;4115200;Maringá;380;180117;208.5;71.0;25.1
2355;2020;12;4205407;Florianópolis;3;285000;69.1;78.8;24.8
2356;2020;12;4305108;Caxias do Sul;1;220438;135.9;75.0;20.6
2357;2020;12;4314902;Porto Alegre;0;687679;125.0;70.2;24.2
2358;2020;12;5002704;Campo Grande;569;392791;153.8;60.1;21.4
2359;2020;12;5103403;Cuiabá;30;279657;102.9;66.6;29.1
2360;2020;12;5208707;Goiânia;467;655531;306.6;66.3;25.8
2361;2020;12;5300108;Brasília;1526;1172689;136.6;69.1;22.8
2362;2021;1;1100205;Porto Velho;40;203556;406.8;87.2;25.6
2363;2021;1;1302603;Manaus;279;738012;391.9;79.9;27.5
2364;2021;1;1501402;Belém;69;528989;328.3;88.1;26.6
2365;2021;1;2111300;São Luís;14;406974;148.0;86.2;27.3
2366;2021;1;2211001;Teresina;78;355470;125.3;80.4;26.5
2367;2021;1;2304400;Fortaleza;717;1034611;113.9;78.9;27.8
2368;2021;1;2408102;Natal;48;337029;322.7;79.4;28.1
2369;2021;1;2504009;Campina Grande;3;183901;3.7;70.9;25.0
2370;2021;1;2507507;João Pessoa;392;377756;20.4;72.4;28.1
2371;2021;1;2611606;Recife;358;644213;109.0;81.4;24.1
2372;2021;1;2704302;Maceió;182;403096;32.3;73.2;27.2
2373;2021;1;2800308;Aracaju;12;267071;2.0;63.2;27.4
2374;2021;1;2905701;Camaçari;4;177233;26.6;74.3;26.3
2375;2021;1;2910800;Feira de Santana;23;288378;25.3;79.6;25.4
2376;2021;1;2927408;Salvador;26;1212383;158.1;85.6;25.1
2377;2021;1;3106200;Belo Horizonte;136;1027170;309.9;61.9;24.2
2378;2021;1;3136702;Juiz de Fora;3;267747;339.7;81.4;22.5
2379;2021;1;3143302;Montes Claros;3;180227;100.9;64.2;25.7
2380;2021;1;3170206;Uberlândia;80;336870;460.4;73.8;23.3
2381;2021;1;3304557;Rio de Janeiro;61;2920214;90.6;74.2;26.7
2382;2021;1;3304904;São Gonçalo;2;413779;72.2;73.1;28.8
2383;2021;1;3518800;Guarulhos;46;515164;158.8;73.7;21.9
2384;2021;1;3552205;Sorocaba;48;307419;5.4;79.8;24.5
2385;2021;1;4106902;Curitiba;3;789846;79.7;77.5;21.4
2386;2021;1;4113700;Londrina;457;247287;153.2;83.5;24.8
2387;2021;1;4115200;Maringá;46;180117;371.5;80.1;24.5
2388;2021;1;4205407;Florianópolis;16;285000;69.1;78.8;24.8
2389;2021;1;4305108;Caxias do Sul;0;220438;276.9;77.1;21.5
2390;2021;1;4314902;Porto Alegre;1;687679;125.6;70.1;25.5
2391;2021;1;5002704;Campo Grande;77;392791;153.8;60.1;21.4
2392;2021;1;5103403;Cuiabá;72;279657;154.5;73.8;27.9
2393;2021;1;5208707;Goiânia;594;655531;249.9;65.5;25.6
2394;2021;1;5300108;Brasília;1001;1172689;243.2;69.3;22.4
2395;2021;2;1100205;Porto Velho;15;203556;406.8;87.2;25.6
2396;2021;2;1302603;Manaus;440;738012;391.9;79.9;27.5
2397;2021;2;1501402;Belém;62;528989;614.1;90.3;26.0
2398;2021;2;2111300;São Luís;7;406974;365.9;89.3;26.9
2399;2021;2;2211001;Teresina;73;355470;293.6;80.4;26.5
2400;2021;2;2304400;Fortaleza;653;1034611;45.5;81.2;27.8
2401;2021;2;2408102;Natal;49;337029;322.7;79.4;28.1
2402;2021;2;2504009;Campina Grande;4;183901;20.4;72.2;25.0
2403;2021;2;2507507;João Pessoa;309;377756;329.7;77.0;28.2
2404;2021;2;2611606;Recife;313;644213;109.0;81.4;24.1
2405;2021;2;2704302;Maceió;130;403096;6.9;73.2;27.2
2406;2021;2;2800308;Aracaju;4;267071;2.0;63.2;27.4
2407;2021;2;2905701;Camaçari;1;177233;26.6;74.3;26.3
2408;2021;2;2910800;Feira de Santana;13;288378;25.3;79.6;25.4
2409;2021;2;2927408;Salvador;13;1212383;54.9;85.6;25.1
2410;2021;2;3106200;Belo Horizonte;133;1027170;431.9;72.8;23.0
2411;2021;2;3136702;Juiz de Fora;7;267747;234.7;86.3;21.2
2412;2021;2;3143302;Montes Claros;2;180227;350.0;78.7;24.1
2413;2021;2;3170206;Uberlândia;63;336870;460.4;73.8;23.3
2414;2021;2;3304557;Rio de Janeiro;73;2920214;90.6;74.2;26.7
2415;2021;2;3304904;São Gonçalo;0;413779;177.3;79.9;27.4
2416;2021;2;3518800;Guarulhos;53;515164;158.8;73.7;21.9
2417;2021;2;3552205;Sorocaba;66;307419;74.5;78.2;24.0
2418;2021;2;4106902;Curitiba;6;789846;79.7;77.5;21.4
2419;2021;2;4113700;Londrina;650;247287;98.5;68.9;24.8
2420;2021;2;4115200;Maringá;65;180117;13.3;63.1;25.0
2421;2021;2;4205407;Florianópolis;17;285000;69.1;78.8;24.8
2422;2021;2;4305108;Caxias do Sul;0;220438;276.9;77.1;20.7
2423;2021;2;4314902;Porto Alegre;4;687679;30.4;72.7;24.7
2424;2021;2;5002704;Campo Grande;64;392791;153.8;60.1;21.4
2425;2021;2;5103403;Cuiabá;77;279657;123.7;70.7;27.9
2426;2021;2;5208707;Goiânia;562;655531;417.6;74.4;24.4
2427;2021;2;5300108;Brasília;1004;1172689;461.4;83.9;21.1
2428;2021;3;1100205;Porto Velho;17;203556;406.8;87.2;25.6
2429;2021;3;1302603;Manaus;603;738012;589.3;85.5;26.4
2430;2021;3;1501402;Belém;52;528989;423.1;89.4;26.1
2431;2021;3;2111300;São Luís;7;406974;701.8;91.9;26.2
2432;2021;3;2211001;Teresina;61;355470;274.8;80.4;26.5
2433;2021;3;2304400;Fortaleza;767;1034611;348.3;86.2;26.9
2434;2021;3;2408102;Natal;44;337029;322.7;79.4;28.1
2435;2021;3;2504009;Campina Grande;0;183901;80.4;75.8;25.0
2436;2021;3;2507507;João Pessoa;292;377756;165.9;78.8;27.5
2437;2021;3;2611606;Recife;365;644213;109.0;81.4;24.1
2438;2021;3;2704302;Maceió;159;403096;6.9;73.2;27.2
2439;2021;3;2800308;Aracaju;8;267071;2.0;63.2;27.4
2440;2021;3;2905701;Camaçari;3;177233;26.6;74.3;26.3
2441;2021;3;2910800;Feira de Santana;27;288378;25.3;79.6;25.4
2442;2021;3;2927408;Salvador;11;1212383;65.9;85.6;25.1
2443;2021;3;3106200;Belo Horizonte;136;1027170;113.1;63.6;23.9
2444;2021;3;3136702;Juiz de Fora;4;267747;93.6;81.6;22.2
2445;2021;3;3143302;Montes Claros;4;180227;56.5;69.7;24.1
2446;2021;3;3170206;Uberlândia;83;336870;460.4;73.8;23.3
2447;2021;3;3304557;Rio de Janeiro;111;2920214;90.6;74.2;26.7
2448;2021;3;3304904;São Gonçalo;1;413779;197.1;86.6;26.5
2449;2021;3;3518800;Guarulhos;118;515164;158.8;73.7;21.9
2450;2021;3;3552205;Sorocaba;138;307419;112.8;78.8;24.7
2451;2021;3;4106902;Curitiba;4;789846;79.7;77.5;21.0
2452;2021;3;4113700;Londrina;1326;247287;243.4;73.0;24.8
2453;2021;3;4115200;Maringá;101;180117;145.3;65.2;25.5
2454;2021;3;4205407;Florianópolis;21;285000;69.1;78.8;24.8
2455;2021;3;4305108;Caxias do Sul;0;220438;128.4;82.1;20.1
2456;2021;3;4314902;Porto Alegre;7;687679;77.0;76.9;23.9
2457;2021;3;5002704;Campo Grande;30;392791;153.8;60.1;21.4
2458;2021;3;5103403;Cuiabá;77;279657;100.7;74.7;27.3
2459;2021;3;5208707;Goiânia;641;655531;275.6;69.8;24.5
2460;2021;3;5300108;Brasília;1139;1172689;150.0;69.4;21.8
2461;2021;4;1100205;Porto Velho;20;203556;406.8;87.2;25.6
2462;2021;4;1302603;Manaus;502;738012;167.6;82.2;27.3
2463;2021;4;1501402;Belém;67;528989;500.1;87.9;26.7
2464;2021;4;2111300;São Luís;8;406974;195.9;87.2;27.3
2465;2021;4;2211001;Teresina;87;355470;157.9;80.4;26.5
2466;2021;4;2304400;Fortaleza;1328;1034611;109.1;82.3;27.7
2467;2021;4;2408102;Natal;33;337029;322.7;79.4;28.1
2468;2021;4;2504009;Campina Grande;0;183901;75.6;80.5;25.0
2469;2021;4;2507507;João Pessoa;334;377756;267.9;83.2;27.2
2470;2021;4;2611606;Recife;579;644213;109.0;81.4;24.1
2471;2021;4;2704302;Maceió;136;403096;6.9;73.2;27.2
2472;2021;4;2800308;Aracaju;11;267071;2.0;63.2;27.4
2473;2021;4;2910800;Feira de Santana;14;288378;25.3;79.6;25.4
2474;2021;4;2927408;Salvador;23;1212383;305.7;85.6;25.1
2475;2021;4;3106200;Belo Horizonte;103;1027170;6.1;57.7;22.4
2476;2021;4;3136702;Juiz de Fora;5;267747;54.7;84.3;18.7
2477;2021;4;3143302;Montes Claros;4;180227;72.2;72.4;23.2
2478;2021;4;3170206;Uberlândia;67;336870;460.4;73.8;23.3
2479;2021;4;3304557;Rio de Janeiro;111;2920214;90.6;74.2;26.7
2480;2021;4;3304904;São Gonçalo;1;413779;187.2;85.9;26.3
2481;2021;4;3518800;Guarulhos;281;515164;158.8;73.7;21.9
2482;2021;4;3552205;Sorocaba;330;307419;112.8;74.5;21.6
2483;2021;4;4106902;Curitiba;5;789846;79.7;77.5;17.4
2484;2021;4;4113700;Londrina;1998;247287;5.5;63.5;22.4
2485;2021;4;4115200;Maringá;201;180117;3.1;56.3;23.0
2486;2021;4;4205407;Florianópolis;67;285000;69.1;78.8;24.8
2487;2021;4;4305108;Caxias do Sul;3;220438;13.6;74.4;17.8
2488;2021;4;4314902;Porto Alegre;28;687679;26.4;72.8;21.9
2489;2021;4;5002704;Campo Grande;43;392791;153.8;60.1;21.4
2490;2021;4;5103403;Cuiabá;80;279657;48.1;70.5;27.0
2491;2021;4;5208707;Goiânia;984;655531;136.9;60.9;24.6
2492;2021;4;5300108;Brasília;1648;1172689;108.0;72.7;20.9
2493;2021;5;1100205;Porto Velho;21;203556;406.8;87.2;25.6
2494;2021;5;1302603;Manaus;410;738012;186.5;81.3;27.6
2495;2021;5;1501402;Belém;77;528989;451.1;86.4;26.7
2496;2021;5;2111300;São Luís;12;406974;386.4;86.5;27.4
2497;2021;5;2211001;Teresina;70;355470;109.6;80.4;26.5
2498;2021;5;2304400;Fortaleza;2552;1034611;109.1;82.3;27.7
2499;2021;5;2408102;Natal;44;337029;322.7;79.4;28.1
2500;2021;5;2504009;Campina Grande;7;183901;97.9;83.8;25.0
2501;2021;5;2507507;João Pessoa;606;377756;438.2;84.6;26.2
2502;2021;5;2611606;Recife;1602;644213;109.0;81.4;24.1
2503;2021;5;2704302;Maceió;223;403096;6.9;73.2;27.2
2504;2021;5;2800308;Aracaju;11;267071;2.0;63.2;27.4
2505;2021;5;2905701;Camaçari;7;177233;26.6;74.3;26.3
2506;2021;5;2910800;Feira de Santana;14;288378;25.3;79.6;25.4
2507;2021;5;2927408;Salvador;23;1212383;121.8;85.6;25.1
2508;2021;5;3106200;Belo Horizonte;86;1027170;5.6;59.4;21.2
2509;2021;5;3136702;Juiz de Fora;6;267747;7.0;86.7;18.2
2510;2021;5;3143302;Montes Claros;1;180227;0.0;62.0;22.2
2511;2021;5;3170206;Uberlândia;38;336870;460.4;73.8;23.3
2512;2021;5;3304557;Rio de Janeiro;133;2920214;90.6;74.2;26.7
2513;2021;5;3304904;São Gonçalo;4;413779;132.4;83.9;25.9
2514;2021;5;3518800;Guarulhos;165;515164;158.8;73.7;21.9
2515;2021;5;3552205;Sorocaba;162;307419;31.2;79.7;18.6
2516;2021;5;4106902;Curitiba;8;789846;79.7;77.5;15.6
2517;2021;5;4113700;Londrina;936;247287;133.8;68.5;20.0
2518;2021;5;4115200;Maringá;120;180117;153.6;62.6;20.7
2519;2021;5;4205407;Florianópolis;23;285000;69.1;78.8;24.8
2520;2021;5;4305108;Caxias do Sul;0;220438;217.2;78.6;13.0
2521;2021;5;4314902;Porto Alegre;11;687679;167.1;77.0;15.5
2522;2021;5;5002704;Campo Grande;49;392791;153.8;60.1;21.4
2523;2021;5;5103403;Cuiabá;75;279657;6.2;63.5;25.7
2524;2021;5;5208707;Goiânia;1031;655531;0.0;56.0;23.6
2525;2021;5;5300108;Brasília;1775;1172689;3.7;63.1;20.1
2526;2021;6;1100205;Porto Velho;20;203556;406.8;87.2;25.6
2527;2021;6;1302603;Manaus;385;738012;206.1;78.0;27.6
2528;2021;6;1501402;Belém;55;528989;212.4;85.5;26.8
2529;2021;6;2111300;São Luís;9;406974;281.8;89.2;26.9
2530;2021;6;2211001;Teresina;134;355470;24.8;80.4;26.5
2531;2021;6;2304400;Fortaleza;2383;1034611;109.1;81.2;27.1
2532;2021;6;2408102;Natal;36;337029;322.7;79.4;28.1
2533;2021;6;2504009;Campina Grande;6;183901;34.2;79.9;25.0
2534;2021;6;2507507;João Pessoa;903;377756;88.6;82.5;25.6
2535;2021;6;2611606;Recife;1347;644213;109.0;81.4;24.1
2536;2021;6;2704302;Maceió;331;403096;6.9;73.2;27.2
2537;2021;6;2800308;Aracaju;20;267071;2.0;63.2;27.4
2538;2021;6;2905701;Camaçari;4;177233;26.6;74.3;26.3
2539;2021;6;2910800;Feira de Santana;8;288378;25.3;79.6;25.4
2540;2021;6;2927408;Salvador;11;1212383;150.7;85.6;25.1
2541;2021;6;3106200;Belo Horizonte;56;1027170;21.3;61.2;19.8
2542;2021;6;3136702;Juiz de Fora;1;267747;15.2;85.1;16.5
2543;2021;6;3143302;Montes Claros;3;180227;0.0;60.2;21.1
2544;2021;6;3170206;Uberlândia;49;336870;460.4;73.8;23.3
2545;2021;6;3304557;Rio de Janeiro;74;2920214;90.6;74.2;26.7
2546;2021;6;3304904;São Gonçalo;2;413779;1.4;74.6;26.6
2547;2021;6;3518800;Guarulhos;79;515164;158.8;73.7;21.9
2548;2021;6;3552205;Sorocaba;63;307419;13.5;81.3;17.9
2549;2021;6;4106902;Curitiba;1;789846;79.7;77.5;13.8
2550;2021;6;4113700;Londrina;313;247287;40.7;80.0;17.3
2551;2021;6;4115200;Maringá;48;180117;50.4;73.9;18.0
2552;2021;6;4205407;Florianópolis;8;285000;69.1;78.8;24.8
2553;2021;6;4305108;Caxias do Sul;0;220438;179.1;83.6;12.1
2554;2021;6;4314902;Porto Alegre;2;687679;171.2;82.9;14.4
2555;2021;6;5002704;Campo Grande;21;392791;153.8;60.1;21.4
2556;2021;6;5103403;Cuiabá;67;279657;9.2;62.9;24.7
2557;2021;6;5208707;Goiânia;787;655531;0.0;51.0;22.7
2558;2021;6;5300108;Brasília;1221;1172689;27.7;58.0;19.4
2559;2021;7;1100205;Porto Velho;6;203556;406.8;87.2;25.6
2560;2021;7;1302603;Manaus;325;738012;142.7;77.0;27.7
2561;2021;7;1501402;Belém;42;528989;202.4;86.7;26.8
2562;2021;7;2111300;São Luís;20;406974;140.8;88.6;27.1
2563;2021;7;2211001;Teresina;215;355470;76.8;80.4;26.5
2564;2021;7;2304400;Fortaleza;1770;1034611;109.1;76.6;27.1
2565;2021;7;2408102;Natal;34;337029;322.7;79.4;28.1
2566;2021;7;2504009;Campina Grande;12;183901;57.6;82.9;25.0
2567;2021;7;2507507;João Pessoa;938;377756;141.8;84.7;25.3
2568;2021;7;2611606;Recife;760;644213;109.0;81.4;24.1
2569;2021;7;2704302;Maceió;583;403096;6.9;73.2;27.2
2570;2021;7;2800308;Aracaju;26;267071;2.0;63.2;27.4
2571;2021;7;2905701;Camaçari;5;177233;26.6;74.3;26.3
2572;2021;7;2910800;Feira de Santana;9;288378;25.3;79.6;25.4
2573;2021;7;2927408;Salvador;12;1212383;263.0;85.6;25.1
2574;2021;7;3106200;Belo Horizonte;56;1027170;0.0;50.2;18.8
2575;2021;7;3136702;Juiz de Fora;2;267747;0.0;76.3;15.7
2576;2021;7;3143302;Montes Claros;2;180227;0.0;53.9;20.5
2577;2021;7;3170206;Uberlândia;51;336870;460.4;73.8;23.3
2578;2021;7;3304557;Rio de Janeiro;56;2920214;90.6;74.2;26.7
2579;2021;7;3304904;São Gonçalo;0;413779;5.1;69.3;27.0
2580;2021;7;3518800;Guarulhos;36;515164;158.8;73.7;21.9
2581;2021;7;3552205;Sorocaba;32;307419;31.6;71.3;16.0
2582;2021;7;4106902;Curitiba;2;789846;79.7;77.5;13.1
2583;2021;7;4113700;Londrina;249;247287;40.7;72.0;16.9
2584;2021;7;4115200;Maringá;27;180117;52.2;52.3;17.2
2585;2021;7;4205407;Florianópolis;8;285000;69.1;78.8;24.8
2586;2021;7;4305108;Caxias do Sul;0;220438;28.8;67.1;12.6
2587;2021;7;4314902;Porto Alegre;3;687679;44.8;78.3;13.5
2588;2021;7;5002704;Campo Grande;18;392791;153.8;60.1;21.4
2589;2021;7;5103403;Cuiabá;43;279657;0.0;45.8;23.6
2590;2021;7;5208707;Goiânia;636;655531;0.0;41.5;21.8
2591;2021;7;5300108;Brasília;739;1172689;0.0;49.3;18.4
2592;2021;8;1100205;Porto Velho;15;203556;406.8;87.2;25.6
2593;2021;8;1302603;Manaus;207;738012;171.0;73.0;28.7
2594;2021;8;1501402;Belém;33;528989;298.6;82.3;27.2
2595;2021;8;2111300;São Luís;23;406974;87.8;89.4;27.2
2596;2021;8;2211001;Teresina;212;355470;0.0;80.4;26.5
2597;2021;8;2304400;Fortaleza;1010;1034611;109.1;71.4;27.6
2598;2021;8;2408102;Natal;46;337029;322.7;79.4;28.1
2599;2021;8;2504009;Campina Grande;7;183901;67.6;86.6;25.0
2600;2021;8;2507507;João Pessoa;1051;377756;258.3;82.2;24.9
2601;2021;8;2611606;Recife;547;644213;109.0;81.4;24.1
2602;2021;8;2704302;Maceió;599;403096;6.9;73.2;27.2
2603;2021;8;2800308;Aracaju;20;267071;2.0;63.2;27.4
2604;2021;8;2910800;Feira de Santana;7;288378;25.3;79.6;25.4
2605;2021;8;2927408;Salvador;20;1212383;182.0;85.6;25.1
2606;2021;8;3106200;Belo Horizonte;75;1027170;8.2;52.9;20.2
2607;2021;8;3136702;Juiz de Fora;3;267747;45.7;81.9;17.3
2608;2021;8;3143302;Montes Claros;2;180227;0.0;50.2;22.0
2609;2021;8;3170206;Uberlândia;51;336870;460.4;73.8;23.3
2610;2021;8;3304557;Rio de Janeiro;55;2920214;90.6;74.2;26.7
2611;2021;8;3304904;São Gonçalo;1;413779;1.0;60.0;27.8
2612;2021;8;3518800;Guarulhos;55;515164;158.8;73.7;21.9
2613;2021;8;3552205;Sorocaba;40;307419;31.6;69.1;18.6
2614;2021;8;4106902;Curitiba;2;789846;79.7;77.5;13.1
2615;2021;8;4113700;Londrina;285;247287;14.2;64.9;21.2
2616;2021;8;4115200;Maringá;34;180117;28.4;50.8;22.1
2617;2021;8;4205407;Florianópolis;4;285000;69.1;78.8;24.8
2618;2021;8;4305108;Caxias do Sul;0;220438;148.5;76.4;15.1
2619;2021;8;4314902;Porto Alegre;8;687679;139.8;80.6;16.7
2620;2021;8;5002704;Campo Grande;27;392791;153.8;60.1;21.4
2621;2021;8;5103403;Cuiabá;33;279657;0.0;39.0;27.5
2622;2021;8;5208707;Goiânia;507;655531;5.3;35.9;25.3
2623;2021;8;5300108;Brasília;631;1172689;2.8;42.8;20.8
2624;2021;9;1100205;Porto Velho;5;203556;406.8;87.2;25.6
2625;2021;9;1302603;Manaus;160;738012;22.8;73.6;28.4
2626;2021;9;1501402;Belém;28;528989;330.6;86.2;26.8
2627;2021;9;2111300;São Luís;23;406974;17.2;81.3;27.7
2628;2021;9;2211001;Teresina;95;355470;27.8;80.4;26.5
2629;2021;9;2304400;Fortaleza;789;1034611;109.1;73.6;28.0
2630;2021;9;2408102;Natal;39;337029;322.7;79.4;28.1
2631;2021;9;2504009;Campina Grande;6;183901;3.3;80.0;25.0
2632;2021;9;2507507;João Pessoa;942;377756;25.1;77.7;26.6
2633;2021;9;2611606;Recife;337;644213;109.0;81.4;24.1
2634;2021;9;2704302;Maceió;466;403096;6.9;73.2;27.2
2635;2021;9;2800308;Aracaju;26;267071;2.0;63.2;27.4
2636;2021;9;2905701;Camaçari;2;177233;26.6;74.3;26.3
2637;2021;9;2910800;Feira de Santana;10;288378;25.3;79.6;25.4
2638;2021;9;2927408;Salvador;22;1212383;37.8;85.6;25.1
2639;2021;9;3106200;Belo Horizonte;79;1027170;14.9;49.6;24.4
2640;2021;9;3136702;Juiz de Fora;0;267747;48.8;76.5;20.2
2641;2021;9;3143302;Montes Claros;2;180227;0.0;41.6;26.3
2642;2021;9;3170206;Uberlândia;52;336870;460.4;73.8;23.3
2643;2021;9;3304557;Rio de Janeiro;54;2920214;90.6;74.2;26.7
2644;2021;9;3304904;São Gonçalo;0;413779;9.2;62.0;28.8
2645;2021;9;3518800;Guarulhos;46;515164;158.8;73.7;21.9
2646;2021;9;3552205;Sorocaba;50;307419;12.1;65.6;23.0
2647;2021;9;4106902;Curitiba;1;789846;79.7;77.5;13.1
2648;2021;9;4113700;Londrina;240;247287;43.4;63.5;23.5
2649;2021;9;4115200;Maringá;38;180117;55.4;52.3;25.3
2650;2021;9;4205407;Florianópolis;8;285000;69.1;78.8;24.8
2651;2021;9;4305108;Caxias do Sul;1;220438;173.9;81.7;16.0
2652;2021;9;4314902;Porto Alegre;6;687679;201.3;80.5;18.4
2653;2021;9;5002704;Campo Grande;20;392791;153.8;60.1;21.4
2654;2021;9;5103403;Cuiabá;18;279657;55.2;46.2;31.1
